method,seed,episode,atct,energy_kwh,sla_pct,tasks_done
WeightedRR,45,10,23.00846074565673,5.571763885160201,82.0,1000
WeightedRR,45,11,21.26142542907092,4.460116191623286,83.2,1000
WeightedRR,45,12,20.450238677399394,4.501692187752875,80.4,1000
WeightedRR,45,13,24.605504745582817,7.197255853225979,82.39999999999999,1000
WeightedRR,45,14,20.168169379853943,4.204712718089272,81.6,1000
WeightedRR,45,15,20.064021378071818,4.448367022726634,81.2,1000
WeightedRR,45,16,21.010588008826947,5.028181594994445,82.6,1000
WeightedRR,45,17,21.88397793718712,4.61817582001209,81.89999999999999,1000
WeightedRR,45,18,22.755965179055448,4.877068315584627,82.3,1000
WeightedRR,45,19,21.6979086476136,6.468066097466221,82.5,1000
WeightedRR,45,20,21.974856571106145,4.038774049502385,81.5,1000
WeightedRR,45,21,18.94831004946353,4.61864095951446,80.2,1000
WeightedRR,45,22,20.600714961597557,4.683346120739448,77.8,1000
WeightedRR,45,23,22.529498121582055,4.391209953879816,82.1,1000
WeightedRR,45,24,23.598602909500478,8.932540415003764,79.5,1000
WeightedRR,45,25,22.27813067582705,7.318475398051838,83.2,1000
WeightedRR,45,26,22.870350242535046,5.091630085090841,82.39999999999999,1000
WeightedRR,45,27,23.536074786029676,5.535662069422487,81.39999999999999,1000
WeightedRR,45,28,23.942138562098116,5.418103711345582,80.2,1000
WeightedRR,45,29,22.214414945400314,5.402020641874679,83.8,1000
WeightedRR,46,0,21.647895756854982,5.345734545206602,79.80000000000001,1000
WeightedRR,46,1,22.40940498004227,5.4939172304762165,80.9,1000
WeightedRR,46,2,22.263634087911363,4.154096790074553,80.60000000000001,1000
WeightedRR,46,3,22.811804433765335,4.246000336864427,82.5,1000
WeightedRR,46,4,22.934999162432643,4.529498081967064,82.1,1000
WeightedRR,46,5,22.00199473376649,5.571545816457825,83.39999999999999,1000
WeightedRR,46,6,21.92252310193768,6.6215054140486505,82.5,1000
WeightedRR,46,7,19.935943532642636,11.468374913739316,83.68368368368368,999
WeightedRR,46,8,25.286208939164485,4.680812889549179,81.6,1000
WeightedRR,46,9,20.894926408394742,4.24038607434894,82.89999999999999,1000
WeightedRR,46,10,22.572615333127587,4.175063290832257,81.69999999999999,1000
WeightedRR,46,11,21.451183371136132,4.479737307933007,82.1,1000
WeightedRR,46,12,22.060211744581306,4.349413390900823,79.4,1000
WeightedRR,46,13,23.154095099973397,4.548259703730083,81.8,1000
WeightedRR,46,14,19.148999152445256,4.471762524881007,80.0,1000
WeightedRR,46,15,19.535422756304687,4.3051234285963025,81.2,1000
WeightedRR,46,16,24.337150291694204,5.523718754063083,80.60000000000001,1000
WeightedRR,46,17,21.969491009786374,4.408706985324926,83.5,1000
WeightedRR,46,18,25.73113891523352,8.147953246602967,83.3,1000
WeightedRR,46,19,21.26876728398205,4.324117154419844,82.3,1000
WeightedRR,46,20,22.986707889194722,4.766506400803969,81.8,1000
WeightedRR,46,21,23.54054377356763,6.5741662671003755,82.89999999999999,1000
WeightedRR,46,22,24.13082646087344,6.13550859093321,80.0,1000
WeightedRR,46,23,22.557248392947713,5.940312322314663,82.19999999999999,1000
WeightedRR,46,24,21.12083118253616,4.471575857733792,84.0,1000
WeightedRR,46,25,24.48623237949122,7.633488641660748,81.89999999999999,1000
WeightedRR,46,26,21.996600087730943,11.391122053562038,82.08208208208208,999
WeightedRR,46,27,23.25962876307495,6.651905255312115,79.7,1000
WeightedRR,46,28,24.06403710395094,6.559496429319856,82.19999999999999,1000
WeightedRR,46,29,20.287800635788763,4.464372414566833,81.8,1000
PriorityMinMin,42,0,12.482297056478556,4.023608137416912,97.2,1000
PriorityMinMin,42,1,12.484261022596078,4.448937737308527,96.0,1000
PriorityMinMin,42,2,11.897969762355148,4.254642243431658,96.0,1000
PriorityMinMin,42,3,12.467627269583463,4.217718082605159,95.89999999999999,1000
PriorityMinMin,42,4,12.530070832023739,4.307986452406873,95.6,1000
PriorityMinMin,42,5,12.704747013876988,4.233631588618384,96.3,1000
PriorityMinMin,42,6,12.351735981601307,4.534138734078926,96.1,1000
PriorityMinMin,42,7,13.165374757787896,4.17697636268606,95.1,1000
PriorityMinMin,42,8,14.16616291139459,5.71802675137905,96.3,1000
PriorityMinMin,42,9,13.705370766983648,7.372083635652916,95.5,1000
PriorityMinMin,42,10,12.390687719100686,4.522510021489852,95.89999999999999,1000
PriorityMinMin,42,11,12.41572645930627,4.10723983197088,95.7,1000
PriorityMinMin,42,12,12.43303388239853,4.308831105873233,95.8,1000
PriorityMinMin,42,13,12.328137284385983,4.237477591487028,96.1,1000
PriorityMinMin,42,14,12.5521535636867,4.573104990860724,96.3,1000
PriorityMinMin,42,15,12.764031766298952,4.2871912737340105,96.7,1000
PriorityMinMin,42,16,12.682650869849445,4.013732862836486,96.2,1000
PriorityMinMin,42,17,12.711731689320493,4.2711282488688,96.0,1000
PriorityMinMin,42,18,13.836864938276543,4.479715809753695,96.1,1000
PriorityMinMin,42,19,11.611140977758318,4.416504210587158,95.39999999999999,1000
PriorityMinMin,42,20,12.760473084548545,4.012167086659427,96.39999999999999,1000
PriorityMinMin,42,21,12.781926268601232,4.283393268601146,95.89999999999999,1000
PriorityMinMin,42,22,12.860999657401255,4.3144698555050836,96.0,1000
PriorityMinMin,42,23,12.103917494873066,4.185071237573757,95.89999999999999,1000
PriorityMinMin,42,24,12.543733161298105,4.020228297138125,96.2,1000
PriorityMinMin,42,25,13.655053475253931,4.5437035608685825,96.89999999999999,1000
PriorityMinMin,42,26,13.06075417348589,4.394185277408212,97.2,1000
PriorityMinMin,42,27,12.11057674771162,4.379968728415588,95.7,1000
PriorityMinMin,42,28,11.841943081493218,4.082543291405964,95.89999999999999,1000
PriorityMinMin,42,29,13.450581491659468,5.33356455713441,95.3,1000
PriorityMinMin,43,0,12.441889329422342,4.136648499093568,96.8,1000
PriorityMinMin,43,1,12.240011417468304,4.132505725802507,96.5,1000
PriorityMinMin,43,2,13.358447551285746,4.369974615953615,97.2,1000
PriorityMinMin,43,3,12.363058000528554,4.369245915310321,96.0,1000
PriorityMinMin,43,4,12.422210942798953,3.989008890496909,97.6,1000
PriorityMinMin,43,5,11.709944854614232,3.971005343763347,96.8,1000
PriorityMinMin,43,6,12.957006245462813,4.667688285775377,96.8,1000
PriorityMinMin,43,7,12.992772987655703,4.022260329177253,96.1,1000
PriorityMinMin,43,8,12.992111823853392,4.23113776841438,97.7,1000
PriorityMinMin,43,9,12.805824657106065,4.136645058530789,96.5,1000
PriorityMinMin,43,10,13.898409400935023,6.126908460473672,96.8,1000
PriorityMinMin,43,11,12.417567178775135,4.110430418722128,97.0,1000
PriorityMinMin,43,12,12.816611328923553,4.138597452879357,95.89999999999999,1000
PriorityMinMin,43,13,13.685806029114103,4.1147115474765465,97.5,1000
PriorityMinMin,43,14,12.240660201661708,4.153130721421285,97.0,1000
PriorityMinMin,43,15,13.953755217727743,4.833558103487161,97.2,1000
PriorityMinMin,43,16,12.819035721947925,4.047571513883465,97.0,1000
PriorityMinMin,43,17,12.652953935708348,4.825994996823349,95.89999999999999,1000
PriorityMinMin,43,18,12.791618756394035,4.491651160880263,96.1,1000
PriorityMinMin,43,19,11.6953470128854,4.0342787727765375,97.2,1000
PriorityMinMin,43,20,12.497655213431498,4.415428907191024,96.6,1000
PriorityMinMin,43,21,13.64113687931295,3.9811603005925176,97.2,1000
PriorityMinMin,43,22,12.37690131241567,4.319531854694244,96.3,1000
PriorityMinMin,43,23,12.162927206814308,4.370147800821786,96.5,1000
PriorityMinMin,43,24,14.429909246858198,4.566194625186217,97.2,1000
PriorityMinMin,43,25,11.865225481337866,4.000775785285766,97.39999999999999,1000
PriorityMinMin,43,26,13.395824568098519,4.108272889696594,97.1,1000
PriorityMinMin,43,27,12.108234959746543,4.308599277317066,97.3,1000
PriorityMinMin,43,28,13.05865695180772,4.2163305387444465,96.89999999999999,1000
PriorityMinMin,43,29,12.590280642820712,4.184512172488589,97.1,1000
PriorityMinMin,44,0,16.411096135326833,5.448687166430132,96.39999999999999,1000
PriorityMinMin,44,1,12.841901398252562,4.03350034267378,98.0,1000
PriorityMinMin,44,2,13.768394678030024,4.789243552084511,96.5,1000
PriorityMinMin,44,3,15.593447000501243,7.44994993266839,97.7,1000
PriorityMinMin,44,4,14.138296838867399,4.349029218183332,96.2,1000
PriorityMinMin,44,5,13.468472502365339,5.307990789978948,96.8,1000
PriorityMinMin,44,6,11.954602920348384,11.575326204838024,97.3973973973974,999
PriorityMinMin,44,7,12.40680401626054,4.109982630115814,97.2,1000
PriorityMinMin,44,8,13.6108886503094,4.505811590723679,96.1,1000
PriorityMinMin,44,9,12.786841774491416,4.067033488541774,95.8,1000
PriorityMinMin,44,10,13.038220890147445,4.195463663652508,97.0,1000
PriorityMinMin,44,11,12.610474553121657,4.251572116316546,95.7,1000
PriorityMinMin,44,12,12.569534223594445,4.180812468001973,96.3,1000
PriorityMinMin,44,13,14.328762808867097,4.368348667018323,96.6,1000
PriorityMinMin,44,14,13.807921617279465,4.280306873847043,97.1,1000
PriorityMinMin,44,15,14.960736234283015,6.596165729286153,96.6,1000
PriorityMinMin,44,16,14.990694655233282,4.8200188450588906,97.2,1000
PriorityMinMin,44,17,12.501158661294584,4.1579538068107444,96.0,1000
PriorityMinMin,44,18,14.25481670668639,4.161189960811434,96.89999999999999,1000
PriorityMinMin,44,19,12.325188569494346,4.35594381249884,96.89999999999999,1000
PriorityMinMin,44,20,12.096922143110477,4.185806445361641,96.39999999999999,1000
PriorityMinMin,44,21,15.510439993766413,8.722604996065776,96.89999999999999,1000
PriorityMinMin,44,22,12.155291631955986,4.060547820809723,96.7,1000
PriorityMinMin,44,23,13.685245113084461,5.074250847463955,96.1,1000
PriorityMinMin,44,24,11.99723555087397,4.2434883601643705,96.5,1000
PriorityMinMin,44,25,12.13509897486512,4.2149620345781,97.6,1000
PriorityMinMin,44,26,13.49177163469598,5.056132580800445,96.89999999999999,1000
PriorityMinMin,44,27,12.950051214303784,4.025511740829904,96.2,1000
PriorityMinMin,44,28,12.579244034130834,4.526777717131107,97.39999999999999,1000
PriorityMinMin,44,29,12.098948905120176,4.4736932554798425,95.7,1000
PriorityMinMin,45,0,12.345805617984723,4.166010382253101,96.89999999999999,1000
PriorityMinMin,45,1,14.552507529882536,4.337492242868626,97.89999999999999,1000
PriorityMinMin,45,2,13.773798851144369,4.317402740300781,97.3,1000
PriorityMinMin,45,3,12.21153909167917,4.117500740232485,97.5,1000
PriorityMinMin,45,4,12.328028861016392,4.244179054431021,98.3,1000
PriorityMinMin,45,5,11.894020720494346,4.369539096314803,97.0,1000
PriorityMinMin,45,6,12.788948869764566,4.831639422550571,97.89999999999999,1000
PriorityMinMin,45,7,13.48203492864585,7.040880379882473,98.1,1000
PriorityMinMin,45,8,14.031364162148547,4.610419645281751,97.6,1000
PriorityMinMin,45,9,11.402082061215795,4.35598495440676,96.7,1000
PriorityMinMin,45,10,12.753460745656731,4.501801059205268,97.89999999999999,1000
PriorityMinMin,45,11,12.386425429070918,4.175397742630811,98.7,1000
PriorityMinMin,45,12,12.005238677399392,4.151074646825719,96.8,1000
PriorityMinMin,45,13,14.320504745582815,4.7279621144170845,97.7,1000
PriorityMinMin,45,14,11.708169379853938,4.128160721641899,97.8,1000
PriorityMinMin,45,15,11.939021378071823,4.063304732020936,97.39999999999999,1000
PriorityMinMin,45,16,11.825588008826946,4.0580772535125,98.1,1000
