method,seed,episode,atct,energy_kwh,sla_pct,tasks_done
Random,43,66,27.207466106992467,4.845164352461917,69.8,1000
Random,43,67,26.934809191053006,5.634026949703019,73.2,1000
Random,43,68,27.891156047367218,5.487534928761956,73.5,1000
Random,43,69,27.62354468551068,5.0577031043884855,73.1,1000
Random,43,70,28.631097572569683,4.691156201624971,72.0,1000
Random,43,71,29.02544792218758,5.03880105328279,69.8,1000
Random,43,72,24.917848647669498,4.08020813441656,72.0,1000
Random,43,73,27.810339201139367,5.150041423173845,70.89999999999999,1000
Random,43,74,25.687174540573782,6.870822146725238,73.0,1000
Random,43,75,27.781864277490662,5.629845903689351,71.2,1000
Random,43,76,28.73675704018566,4.696705922273335,73.3,1000
Random,43,77,34.525324309176895,8.606520350543882,73.8,1000
Random,43,78,31.153498924443323,4.5566854374538615,72.1,1000
Random,43,79,27.55859008258371,11.648495528953875,72.37237237237237,999
Random,43,80,24.994683262839843,4.520149986725077,72.89999999999999,1000
Random,43,81,28.062759614804392,4.312372771764018,71.39999999999999,1000
Random,43,82,27.259118873052465,5.732440915156314,71.7,1000
Random,43,83,28.94739591617601,5.983314997951177,70.3,1000
Random,43,84,29.045831829955066,6.00425615344896,75.3,1000
Random,43,85,29.456001233865223,11.70860247232691,69.36936936936937,999
Random,43,86,28.360151366839645,4.5718745223059996,73.8,1000
Random,43,87,26.351537299239048,6.064090951729294,73.9,1000
Random,43,88,26.790032979482266,4.610654849368382,71.7,1000
Random,43,89,26.749125892657712,4.609571801157853,73.0,1000
Random,43,90,33.073323305807016,5.160607152915636,72.8,1000
Random,43,91,35.05949956839891,7.958153584910204,71.39999999999999,1000
Random,43,92,27.047272389793616,6.028097558550772,70.19999999999999,1000
Random,43,93,30.033591916134622,11.330185649452334,69.76976976976978,999
Random,43,94,25.325760961072064,4.505647283848546,73.4,1000
Random,43,95,31.282643485525277,8.597945501065633,69.6,1000
Random,43,96,28.896970605226684,11.31702820265073,73.67367367367368,999
Random,43,97,25.868513358219197,11.640002238136328,72.47247247247248,999
Random,43,98,31.448889829186626,7.472550712628992,73.3,1000
Random,43,99,31.418875223078317,11.508846269874834,71.27127127127127,999
Random,43,100,26.16937198779585,4.591701847870947,73.7,1000
Random,43,101,27.378219309027337,4.842820593556266,72.6,1000
Random,43,102,28.451943252042025,4.738739609221733,71.3,1000
Random,43,103,30.94535308438933,11.599852836156812,70.67067067067066,999
Random,43,104,29.108925883084712,4.856861600201705,72.89999999999999,1000
Random,43,105,25.02246058221264,11.35897725727939,71.17117117117117,999
Random,43,106,30.202729277639943,4.661459819992644,69.6,1000
Random,43,107,27.140664754202685,4.923940010724288,71.5,1000
Random,43,108,28.235552007425614,4.285348703290253,70.19999999999999,1000
Random,43,109,28.197119392809388,4.3271148129074035,70.19999999999999,1000
Random,43,110,27.43502213952137,11.527258321350491,73.57357357357357,999
Random,43,111,28.522610476644434,7.104418023189471,69.5,1000
Random,43,112,28.052387706087742,4.896316622484884,73.5,1000
Random,43,113,27.69760854839997,5.845222756235349,72.5,1000
Random,43,114,32.465806296252126,6.103237101148459,72.2,1000
Random,43,115,29.53868384178373,7.519384907087395,72.6,1000
Random,43,116,28.876613872797734,11.633378906611027,71.87187187187187,999
Random,43,117,32.48442525240321,8.176545719229532,71.5,1000
Random,43,118,32.967403136782075,9.512737367861194,71.3,1000
Random,43,119,30.25019764008347,7.243655941972572,72.7,1000
Random,43,120,27.080845920425816,4.414707804581613,70.89999999999999,1000
Random,43,121,30.477580246071707,8.043880737140238,69.69999999999999,1000
Random,43,122,34.62549030234416,11.580301114815772,72.57257257257257,999
Random,43,123,28.100893799541357,5.760931493187329,72.1,1000
Random,43,124,27.003123785170168,4.670581368210529,72.5,1000
Random,43,125,27.52138061350475,5.118745806038462,72.2,1000
Random,43,126,34.080603719128284,6.343278184135839,70.1,1000
Random,43,127,29.49656758316146,4.500203394126674,69.5,1000
Random,43,128,28.478676140570705,4.381427592576085,72.89999999999999,1000
Random,43,129,29.647640231971906,11.369229355425098,71.34268537074149,998
Random,43,130,28.41084462617845,4.23453004843245,70.0,1000
Random,43,131,27.873351672450948,4.493943876562761,72.2,1000
Random,43,132,28.704517153073713,4.52780762737979,73.5,1000
Random,43,133,27.886688489390572,5.304460705970144,69.8,1000
Random,43,134,27.48224453173929,4.35127311924303,73.8,1000
Random,43,135,32.202074633519146,5.5786535593866775,71.89999999999999,1000
Random,43,136,27.425118755225444,6.322747907379073,71.7,1000
Random,43,137,31.17657371846134,8.223579614799117,72.39999999999999,1000
Random,43,138,30.448658918478998,11.549201884533433,69.86986986986987,999
Random,43,139,27.493743572321662,4.367925635000276,71.7,1000
Random,43,140,27.762075505635497,6.1779339491496,71.2,1000
Random,43,141,32.140128192625184,9.67585513818176,73.8,1000
Random,43,142,24.693732689803575,4.446825742301555,73.9,1000
Random,43,143,29.037471205275516,4.9164394445652135,73.6,1000
Random,43,144,28.254481137312982,4.302989051784147,71.8,1000
Random,43,145,29.159305176599926,4.78835229659523,68.2,1000
Random,43,146,25.978295525639748,4.3737554571327975,71.0,1000
Random,43,147,25.937813386127235,4.551849614190187,74.6,1000
Random,43,148,29.595141520580547,5.065012277881284,71.2,1000
Random,43,149,31.811919678629494,11.497695974581886,70.17017017017017,999
Random,43,150,27.03884382071513,5.236537926953852,71.8,1000
Random,43,151,25.283249073764512,4.387599903298109,73.6,1000
Random,43,152,29.063530763846224,11.481374298632575,70.27027027027027,999
Random,43,153,27.39613896679689,5.066797627518751,71.89999999999999,1000
Random,43,154,31.31983185443705,4.957666399164827,73.5,1000
Random,43,155,30.728827223746258,5.064074266498782,72.5,1000
Random,43,156,27.239525324982235,4.493952121331195,70.89999999999999,1000
Random,43,157,31.461615079766258,5.464220115754198,72.6,1000
Random,43,158,27.021730429130454,4.337998144738515,72.1,1000
Random,43,159,26.049241991803658,4.717313613084025,72.8,1000
Random,43,160,26.838888510048083,4.267942133950243,72.39999999999999,1000
Random,43,161,34.68314008640139,9.279227234110538,70.39999999999999,1000
Random,43,162,27.482923209718827,4.567207549142233,71.5,1000
Random,43,163,26.727252767256847,4.44473414027337,69.89999999999999,1000
Random,43,164,27.239707450519827,4.981476917720076,69.1,1000
Random,43,165,26.624640692192507,4.592868512712542,71.3,1000
Random,43,166,26.73800992763174,4.3729691059096565,74.1,1000
Random,43,167,26.803872928704756,7.953964967253502,73.5,1000
Random,43,168,32.17458016820121,7.377773058481392,71.1,1000
Random,43,169,28.083507773016755,6.486724434590273,69.0,1000
Random,43,170,27.797079619668082,4.943961965166126,72.2,1000
Random,43,171,28.19959868271123,6.569018937215161,73.3,1000
Random,43,172,28.940188637085473,4.4276790001389035,70.5,1000
Random,43,173,31.723429166431657,7.96482395722563,73.5,1000
Random,43,174,32.03207075127495,8.544282749264179,71.6,1000
Random,43,175,29.24225892924067,6.31644532157861,71.89999999999999,1000
Random,43,176,28.83963185005702,8.695089014733288,71.3,1000
Random,43,177,26.343385203853906,5.21569164269655,71.8,1000
Random,43,178,29.3945873829449,7.365577057937767,71.89999999999999,1000
Random,43,179,29.222925868760736,5.076325012480647,69.6,1000
Random,43,180,26.8605646522182,4.109324633880812,73.0,1000
Random,43,181,27.87719306314182,6.011642873167572,71.5,1000
Random,43,182,32.016636430599526,9.850765620587591,72.0,1000
Random,43,183,28.228995885525517,5.420567114929106,74.1,1000
Random,43,184,28.675817860503827,5.570354947511482,71.5,1000
Random,43,185,27.11435480949296,4.643717134819046,72.2,1000
Random,43,186,27.462393305309096,4.71250951737301,69.6,1000
Random,43,187,31.55700972056962,6.1989442076566394,71.8,1000
Random,43,188,27.2672044998197,5.081908969951111,71.5,1000
Random,43,189,32.02482056499369,9.492523265130663,71.8,1000
Random,43,190,29.531257151898302,11.104856550031228,72.3,1000
Random,43,191,29.168110649598137,11.431507555256882,71.87187187187187,999
Random,43,192,31.009184922911377,11.588580744382337,70.57057057057057,999
Random,43,193,26.946235490631313,4.919518244871649,73.4,1000
Random,43,194,26.4198922413108,6.23321875989655,73.0,1000
Random,43,195,34.54854528276382,9.548077112067814,72.7,1000
Random,43,196,27.776993913013133,4.780344186972226,70.89999999999999,1000
Random,43,197,29.363482199863054,6.284199219354232,74.9,1000
Random,43,198,28.20948253815922,5.932089752625632,70.5,1000
Random,43,199,34.709385813491885,8.185933169537202,70.39999999999999,1000
Random,44,0,35.62109613532684,10.964170226167708,71.5,1000
Random,44,1,28.131901398252566,4.23208502020326,72.5,1000
Random,44,2,30.948394678030027,7.460382132232828,70.5,1000
Random,44,3,27.256154410508916,11.4865426891041,75.07507507507508,999
Random,44,4,32.7432968388674,8.951311730939214,70.89999999999999,1000
Random,44,5,27.35347250236534,5.664886021787715,74.2,1000
Random,44,6,26.073722039467505,11.627589207382115,68.56856856856857,999
Random,44,7,26.40680401626054,4.240046813344289,72.1,1000
Random,44,8,30.880888650309405,5.016532852901997,70.39999999999999,1000
Random,44,9,27.371841774491415,4.494265108061332,73.5,1000
Random,44,10,30.543220890147445,5.391090211119117,71.1,1000
Random,44,11,28.355474553121656,7.200166884481864,70.8,1000
Random,44,12,25.53953422359444,4.317167731627594,73.8,1000
Random,44,13,31.228762808867092,5.356373724159429,71.89999999999999,1000
Random,44,14,29.352921617279467,5.042191205207577,72.0,1000
Random,44,15,32.64918187978788,11.582125344407505,73.57357357357357,999
Random,44,16,30.590694655233282,5.539497935180818,71.5,1000
Random,44,17,29.26115866129458,7.414247405353386,71.6,1000
Random,44,18,34.55481670668639,6.790902842170179,73.3,1000
Random,44,19,26.625188569494345,4.953110977670418,72.8,1000
Random,44,20,25.816922143110478,4.3656256850456625,72.89999999999999,1000
Random,44,21,27.405156709764473,11.423925049258843,69.76976976976978,999
Random,44,22,24.955291631955987,4.269084473284372,72.3,1000
Random,44,23,29.133132668215428,11.60952361687835,72.07207207207207,999
Random,44,24,25.24723555087397,4.350391501011813,73.0,1000
Random,44,25,25.555098974865118,4.590661656490663,72.5,1000
Random,44,26,27.20677163469598,5.1056198979927485,74.0,1000
Random,44,27,28.300051214303785,4.5069837692472765,70.6,1000
Random,44,28,26.554244034130832,5.018802293401334,73.8,1000
Random,44,29,25.783948905120177,4.792000382945393,68.8,1000
Random,44,30,24.31023844588023,4.3476267592785085,71.0,1000
Random,44,31,26.084959859064636,4.37371870364903,72.6,1000
Random,44,32,25.88893749952008,4.445193843299331,72.6,1000
Random,44,33,28.83569852245975,8.614859933890987,74.3,1000
Random,44,34,26.612799223914468,5.053193284815533,71.1,1000
Random,44,35,26.167638604591687,4.792785057090899,74.8,1000
Random,44,36,29.371124694007055,8.310387869791034,73.5,1000
Random,44,37,29.76905512068025,5.7066019688489185,70.3,1000
Random,44,38,28.80875577832947,5.047254893031618,72.39999999999999,1000
Random,44,39,26.487215793173018,4.6026940443855455,73.1,1000
Random,44,40,31.92954497014039,10.653180602723122,72.39999999999999,1000
Random,44,41,28.187457124379485,4.489170703172197,73.9,1000
Random,44,42,29.165997671935525,6.781879158911216,73.1,1000
Random,44,43,29.56759726325412,9.424563162470784,72.2,1000
Random,44,44,27.658704569962204,5.028185008770023,72.6,1000
Random,44,45,31.691041642018828,9.725967562458672,68.7,1000
Random,44,46,26.403324290207387,4.755744611566452,73.3,1000
Random,44,47,26.960529267452124,4.904577736547096,70.89999999999999,1000
Random,44,48,30.094092514714667,9.063433022574326,71.2,1000
Random,44,49,26.239031567279376,4.11548949222698,72.89999999999999,1000
