method,seed,episode,atct,energy_kwh,sla_pct,tasks_done
DRL-MADRL,44,19,18.23312971423736,0.880303234537058,88.8,1000
DRL-MADRL,44,20,17.505923053577735,0.9243857323466393,92.4,1000
DRL-MADRL,44,21,18.83452831714353,7.54987356541704,90.69069069069069,999
DRL-MADRL,44,22,16.986257290798918,0.8781537921407713,92.30000000000001,1000
DRL-MADRL,44,23,18.53263262100972,7.55492888502929,88.28828828828829,999
DRL-MADRL,44,24,18.108805888771837,1.175468146120962,91.5,1000
DRL-MADRL,44,25,17.641127474371647,0.6469826764831536,90.9,1000
DRL-MADRL,44,26,19.26541929086739,2.3066387041733076,91.3,1000
DRL-MADRL,44,27,18.87112628035758,1.3069730321082291,89.8,1000
DRL-MADRL,44,28,19.0999811008533,1.110446391106592,90.4,1000
DRL-MADRL,44,29,17.207473722628016,0.850506419987843,89.9,1000
DRL-MADRL,45,0,19.469395140449624,1.429818672949838,86.9,1000
DRL-MADRL,45,1,22.74393768824707,4.816311373430241,87.2,1000
DRL-MADRL,45,2,21.580844971278594,3.410788392013739,90.3,1000
DRL-MADRL,45,3,19.470913477291994,2.544363421533853,88.2,1000
DRL-MADRL,45,4,17.711825721525386,1.016402904297931,92.0,1000
DRL-MADRL,45,5,17.73585051801232,0.7018413331539208,88.3,1000
DRL-MADRL,45,6,19.39434872174409,1.2581769698176446,90.10000000000001,1000
DRL-MADRL,45,7,20.502550873216112,3.2029140275380565,89.8,1000
DRL-MADRL,45,8,21.3899091040537,1.652769715451294,87.4,1000
DRL-MADRL,45,9,18.119677051530406,0.8227807768702853,89.1,1000
DRL-MADRL,45,10,20.47883651864141,3.016503843884063,92.4,1000
DRL-MADRL,45,11,19.524160635726762,1.6369515382181172,90.0,1000
DRL-MADRL,45,12,17.43838096693497,0.7584902067727927,87.9,1000
DRL-MADRL,45,13,21.9956376186396,3.282365288169893,91.0,1000
DRL-MADRL,45,14,17.69045423449634,0.7581966007890155,90.60000000000001,1000
DRL-MADRL,45,15,19.147600534451783,2.0064363848715545,91.7,1000
DRL-MADRL,45,16,18.165264700220643,0.9593576364919844,91.60000000000001,1000
DRL-MADRL,45,17,17.68959944842966,0.8237556698855446,91.4,1000
DRL-MADRL,45,18,19.597399129476393,1.6628817463251244,90.0,1000
DRL-MADRL,45,19,18.64082271619036,0.659425268259105,88.2,1000
DRL-MADRL,45,20,20.720746414277645,2.020025626844853,89.0,1000
DRL-MADRL,45,21,17.4995827512366,2.016569995465012,90.10000000000001,1000
DRL-MADRL,45,22,17.630642874039946,1.6613433454832014,91.3,1000
DRL-MADRL,45,23,19.36148745303957,0.986324377806921,90.0,1000
DRL-MADRL,45,24,18.585256827981365,7.645173382219491,90.69069069069069,999
DRL-MADRL,45,25,18.917828266895665,1.171534661148309,91.4,1000
DRL-MADRL,45,26,19.568133756063382,1.6308569825055963,91.7,1000
DRL-MADRL,45,27,21.981026869650744,4.525083220962062,89.4,1000
DRL-MADRL,45,28,19.774553464052445,2.2195737698045686,90.9,1000
DRL-MADRL,45,29,19.54798537363502,1.8652587519976267,88.3,1000
DRL-MADRL,46,0,17.890947393921376,1.6541801487256074,88.7,1000
DRL-MADRL,46,1,20.22136012450105,1.7641528827059891,87.0,1000
DRL-MADRL,46,2,21.227340852197784,1.5508700978605232,88.3,1000
DRL-MADRL,46,3,21.64729511084417,1.6184026165316447,89.9,1000
DRL-MADRL,46,4,20.00274997906082,2.6428718999949457,89.3,1000
DRL-MADRL,46,5,19.893799868344168,2.2999423971752684,90.60000000000001,1000
DRL-MADRL,46,6,17.882438077548453,1.3229057491106757,90.4,1000
DRL-MADRL,46,7,17.998899088816554,7.434365980108003,92.5925925925926,999
DRL-MADRL,46,8,20.513655223479088,3.3305106161419986,90.2,1000
DRL-MADRL,46,9,19.567498160209876,0.7804475367964313,90.60000000000001,1000
DRL-MADRL,46,10,21.294315383328215,5.530328463839524,91.4,1000
DRL-MADRL,46,11,20.89640458427841,3.6871078632817107,90.9,1000
DRL-MADRL,46,12,18.94538029361455,0.9741810988047493,90.60000000000001,1000
DRL-MADRL,46,13,20.782102377499292,1.7320901664446573,90.7,1000
DRL-MADRL,46,14,16.39347497881114,0.42117235769168443,89.1,1000
DRL-MADRL,46,15,18.089760568907625,1.6177153937839925,87.9,1000
DRL-MADRL,46,16,23.698928757292343,4.829256387697722,87.5,1000
DRL-MADRL,46,17,18.806112275244683,0.9078210792726604,89.5,1000
DRL-MADRL,46,18,20.213653472880814,1.7351917519513438,90.8,1000
DRL-MADRL,46,19,18.17921918209951,0.6157596823233564,88.7,1000
DRL-MADRL,46,20,19.527667697229845,1.325871298215485,88.4,1000
DRL-MADRL,46,21,20.3785135943392,5.001927669630768,90.8,1000
DRL-MADRL,46,22,20.422395661521836,1.9618795904149238,89.8,1000
DRL-MADRL,46,23,20.92380620982368,1.9728726220954238,87.9,1000
DRL-MADRL,46,24,20.21427077956338,3.871220635340305,89.9,1000
DRL-MADRL,46,25,19.002155809487252,1.6938241405165768,89.9,1000
DRL-MADRL,46,26,22.381237538801816,5.74797896394557,87.4,1000
DRL-MADRL,46,27,20.452990719076876,2.9536784448620654,90.60000000000001,1000
DRL-MADRL,46,28,20.81985092759876,1.6689798205434276,88.6,1000
DRL-MADRL,46,29,18.777320015894716,1.5463737780146676,90.4,1000
DRL-MADRL-NGC,42,0,18.888807426411983,1.5977274072269063,88.8,1000
DRL-MADRL-NGC,42,1,18.869981525564885,1.8815768395709875,88.9,1000
DRL-MADRL-NGC,42,2,17.329699244058844,1.268887290395596,89.60000000000001,1000
DRL-MADRL-NGC,42,3,18.120190681739604,0.574903698653014,90.3,1000
DRL-MADRL-NGC,42,4,19.177376770800613,1.7010456943219938,86.5,1000
DRL-MADRL-NGC,42,5,18.868118675346928,2.3839176453853193,89.2,1000
DRL-MADRL-NGC,42,6,17.87104339954004,0.9209273824843884,88.0,1000
DRL-MADRL-NGC,42,7,19.917884368944716,2.9732712153385474,88.0,1000
DRL-MADRL-NGC,42,8,20.98865407278482,2.462268436777754,89.5,1000
DRL-MADRL-NGC,42,9,18.929634269174567,3.1954904789360583,88.2,1000
DRL-MADRL-NGC,42,10,18.138642192977485,0.8835729218060291,90.7,1000
DRL-MADRL-NGC,42,11,17.68739316148265,0.8143621038298545,87.7,1000
DRL-MADRL-NGC,42,12,18.51632584705994,0.7903530902469941,88.7,1000
DRL-MADRL-NGC,42,13,18.316078432109652,0.8212475902502472,88.4,1000
DRL-MADRL-NGC,42,14,18.265928839092155,1.1049102576086895,88.4,1000
DRL-MADRL-NGC,42,15,21.113475794157456,2.171481591360664,89.60000000000001,1000
DRL-MADRL-NGC,42,16,18.748566271746256,2.4420875982858576,88.3,1000
DRL-MADRL-NGC,42,17,18.876418292232987,1.017750387644609,89.7,1000
DRL-MADRL-NGC,42,18,21.793046623456952,2.093892044165552,87.6,1000
DRL-MADRL-NGC,42,19,16.875528524443943,0.9049184686271213,90.3,1000
DRL-MADRL-NGC,42,20,18.393636827113713,0.9315874367886224,91.4,1000
DRL-MADRL-NGC,42,21,18.60792315671505,1.1538175905694785,89.8,1000
DRL-MADRL-NGC,42,22,19.115899991435064,1.4915657080400089,87.1,1000
DRL-MADRL-NGC,42,23,17.745472937371815,0.5627938247185885,91.2,1000
DRL-MADRL-NGC,42,24,18.855218329032454,1.0343211928337246,85.7,1000
DRL-MADRL-NGC,42,25,20.782626336881343,3.364145877725677,89.8,1000
DRL-MADRL-NGC,42,26,19.159518854337115,2.7096059685525637,89.5,1000
DRL-MADRL-NGC,42,27,17.97163941869277,1.299920530896174,89.60000000000001,1000
DRL-MADRL-NGC,42,28,17.33354857703733,0.5848349827449144,89.7,1000
DRL-MADRL-NGC,42,29,19.164639537291485,2.5489580576735484,90.5,1000
DRL-MADRL-NGC,43,0,18.633047233235576,1.8260094687196173,90.10000000000001,1000
DRL-MADRL-NGC,43,1,18.1125002854367,2.1179283240988407,89.4,1000
DRL-MADRL-NGC,43,2,21.940711188782153,1.842126937892639,88.3,1000
DRL-MADRL-NGC,43,3,18.616451450013212,2.555641435713726,88.1,1000
DRL-MADRL-NGC,43,4,19.617680273569952,1.882956716575608,91.4,1000
DRL-MADRL-NGC,43,5,18.300248621365338,1.3209882851923995,90.3,1000
DRL-MADRL-NGC,43,6,19.274175156136568,1.752314923309623,90.5,1000
DRL-MADRL-NGC,43,7,20.395819324691395,3.592647995628401,89.1,1000
DRL-MADRL-NGC,43,8,22.145427795596333,7.252050587424134,88.4,1000
DRL-MADRL-NGC,43,9,19.759895616427656,2.7986474671690402,90.2,1000
DRL-MADRL-NGC,43,10,21.553210235023375,4.433690228164252,88.9,1000
DRL-MADRL-NGC,43,11,17.535939179469384,0.5938775762272609,90.3,1000
DRL-MADRL-NGC,43,12,19.764915283223104,3.6876915662088816,88.8,1000
DRL-MADRL-NGC,43,13,20.73602015072786,1.938430203653523,89.5,1000
DRL-MADRL-NGC,43,14,18.241391505041562,0.6278769596477362,89.0,1000
DRL-MADRL-NGC,43,15,18.01705357678662,7.486524871722736,88.08808808808809,999
DRL-MADRL-NGC,43,16,18.544975893048687,1.0153846442117118,89.4,1000
DRL-MADRL-NGC,43,17,21.224948848392735,2.3926282110817207,88.2,1000
DRL-MADRL-NGC,43,18,18.171165468909813,0.773069544557679,87.9,1000
DRL-MADRL-NGC,43,19,18.02200867532214,1.4047224957766797,87.7,1000
DRL-MADRL-NGC,43,20,19.088566380335802,1.3862842800621786,88.2,1000
DRL-MADRL-NGC,43,21,21.104028421982807,1.3544351715250202,88.3,1000
DRL-MADRL-NGC,43,22,19.013172532810422,1.6288723465129744,89.3,1000
DRL-MADRL-NGC,43,23,17.80507318017035,1.0060693980104738,89.1,1000
DRL-MADRL-NGC,43,24,21.615497731171477,3.001570822741969,89.5,1000
DRL-MADRL-NGC,43,25,17.638755637033427,1.0905845846055935,89.9,1000
DRL-MADRL-NGC,43,26,21.91489561420245,5.208757143106109,90.3,1000
DRL-MADRL-NGC,43,27,17.293330873993668,0.7076875288766463,88.1,1000
DRL-MADRL-NGC,43,28,19.647841423795164,1.4217420349599312,89.9,1000
DRL-MADRL-NGC,43,29,20.974007016070516,5.358996294276509,90.10000000000001,1000
DRL-MADRL-NGC,44,0,22.42794846806788,7.576702625189784,87.88788788788789,999
DRL-MADRL-NGC,44,1,18.863547534956307,1.5450896743812534,90.3,1000
DRL-MADRL-NGC,44,2,19.99270986695078,2.0193640810357163,89.3,1000
DRL-MADRL-NGC,44,3,21.594461175012576,5.4083189314102995,90.5,1000
DRL-MADRL-NGC,44,4,22.750332420971702,6.986077895984067,88.6,1000
DRL-MADRL-NGC,44,5,19.240961812559128,2.5115046654514828,88.0,1000
DRL-MADRL-NGC,44,6,17.12944565358929,7.559884821144445,89.68968968968969,999
DRL-MADRL-NGC,44,7,18.824795100406533,1.2521647244510608,90.4,1000
DRL-MADRL-NGC,44,8,20.480772216257705,2.283324152296013,88.3,1000
DRL-MADRL-NGC,44,9,19.332171044362287,1.6312862118655198,88.5,1000
DRL-MADRL-NGC,44,10,19.142455522253687,0.9593789027566695,88.4,1000
DRL-MADRL-NGC,44,11,18.237761863828034,2.547416444663656,90.7,1000
DRL-MADRL-NGC,44,12,18.3136133555899,1.9530990919511828,88.7,1000
DRL-MADRL-NGC,44,13,23.855594070221656,7.183771245708939,88.7,1000
DRL-MADRL-NGC,44,14,21.17482304043198,1.7288097017473083,88.5,1000
DRL-MADRL-NGC,44,15,22.86176840585706,3.716349216969197,90.10000000000001,1000
DRL-MADRL-NGC,44,16,19.22136821862917,7.587387919838136,87.6753507014028,998
DRL-MADRL-NGC,44,17,18.485653966532343,0.8947749187604928,89.1,1000
DRL-MADRL-NGC,44,18,20.356014651124028,7.559615514849508,86.18618618618619,999
DRL-MADRL-NGC,44,19,18.78312971423736,1.5175070315107855,88.4,1000
DRL-MADRL-NGC,44,20,17.68592305357774,1.3363122421938407,89.8,1000
DRL-MADRL-NGC,44,21,19.485178967794177,7.556548307277927,88.28828828828829,999
DRL-MADRL-NGC,44,22,17.731257290798915,0.6987861184314406,90.8,1000
DRL-MADRL-NGC,44,23,23.34288112782714,5.884891214078497,87.6,1000
DRL-MADRL-NGC,44,24,17.86880588877183,1.2619486791340642,89.3,1000
DRL-MADRL-NGC,44,25,17.176127474371643,0.737667811200947,89.5,1000
DRL-MADRL-NGC,44,26,19.955419290867386,2.240677689959018,88.8,1000
DRL-MADRL-NGC,44,27,18.926126280357582,2.5851791494253504,87.8,1000
DRL-MADRL-NGC,44,28,18.234981100853297,0.9018621537147374,89.4,1000
DRL-MADRL-NGC,44,29,17.582473722628013,0.9163002462929534,87.9,1000
DRL-MADRL-NGC,45,0,19.83439514044963,0.9057451857336283,88.8,1000
DRL-MADRL-NGC,45,1,22.578937688247063,5.122222218212788,87.3,1000
DRL-MADRL-NGC,45,2,21.160844971278596,1.6466994678114812,89.3,1000
DRL-MADRL-NGC,45,3,19.240913477291993,3.372232153532078,87.6,1000
DRL-MADRL-NGC,45,4,18.77182572152539,1.5527898213092073,89.4,1000
DRL-MADRL-NGC,45,5,18.685850518012316,1.7396571192906707,86.8,1000
DRL-MADRL-NGC,45,6,21.69934872174409,6.203147987910998,90.10000000000001,1000
DRL-MADRL-NGC,45,7,20.632550873216108,2.8217169496912784,87.2,1000
DRL-MADRL-NGC,45,8,22.084909104053704,2.7766193170506375,87.5,1000
DRL-MADRL-NGC,45,9,17.984677051530404,1.5473151257540207,89.0,1000
DRL-MADRL-NGC,45,10,20.188836518641406,3.202867888433348,90.5,1000
DRL-MADRL-NGC,45,11,18.849160635726758,0.9747540080033896,88.6,1000
DRL-MADRL-NGC,45,12,18.148380966934972,0.805027235908297,85.7,1000
DRL-MADRL-NGC,45,13,22.785637618639594,5.678520932042414,88.7,1000
DRL-MADRL-NGC,45,14,17.09045423449634,0.7269105609927659,89.0,1000
DRL-MADRL-NGC,45,15,17.917600534451783,1.0750126892027438,87.6,1000
DRL-MADRL-NGC,45,16,18.365264700220642,1.4355510992465998,90.3,1000
DRL-MADRL-NGC,45,17,19.979599448429656,3.0485421740075815,88.5,1000
DRL-MADRL-NGC,45,18,18.797399129476396,0.89965638058436,87.8,1000
DRL-MADRL-NGC,45,19,17.905822716190364,0.6608262069466664,87.3,1000
DRL-MADRL-NGC,45,20,20.200746414277646,3.9039789481520804,89.3,1000
DRL-MADRL-NGC,45,21,18.009582751236596,1.5388826550289616,89.60000000000001,1000
DRL-MADRL-NGC,45,22,18.205642874039945,0.9772200038342344,85.8,1000
DRL-MADRL-NGC,45,23,19.141487453039566,1.5055770879311143,89.2,1000
DRL-MADRL-NGC,45,24,21.041840072737475,5.2257849218011785,86.4,1000
DRL-MADRL-NGC,45,25,18.89782826689566,1.3609818277024648,89.1,1000
DRL-MADRL-NGC,45,26,19.438133756063383,3.170408558407699,89.9,1000
DRL-MADRL-NGC,45,27,23.821026869650744,7.566790251554635,86.7,1000
DRL-MADRL-NGC,45,28,19.80455346405245,2.150030496450166,87.8,1000
DRL-MADRL-NGC,45,29,19.262985373635022,2.2073187947360133,89.8,1000
DRL-MADRL-NGC,46,0,17.785947393921376,0.9082656470826472,88.9,1000
DRL-MADRL-NGC,46,1,19.451704793146195,7.438981336915285,88.18818818818819,999
DRL-MADRL-NGC,46,2,21.462340852197784,2.538552495709632,88.1,1000
DRL-MADRL-NGC,46,3,20.127295110844162,0.9746464787076484,89.2,1000
DRL-MADRL-NGC,46,4,19.547749979060825,1.8557627102098146,89.7,1000
DRL-MADRL-NGC,46,5,22.588799868344168,5.2868656570669685,89.9,1000
DRL-MADRL-NGC,46,6,17.242438077548456,0.7508781951823745,88.2,1000
DRL-MADRL-NGC,46,7,21.127027216944683,7.452667961121789,89.38938938938938,999
DRL-MADRL-NGC,46,8,20.993655223479088,2.267752552385318,86.2,1000
DRL-MADRL-NGC,46,9,18.62749816020988,0.6872316947843501,87.7,1000
DRL-MADRL-NGC,46,10,19.134315383328218,1.2437618795924619,90.7,1000
DRL-MADRL-NGC,46,11,19.31640458427841,1.929811169473485,88.4,1000
DRL-MADRL-NGC,46,12,19.780380293614552,0.8982251919141445,89.1,1000
DRL-MADRL-NGC,46,13,19.697102377499295,1.3734059843949527,89.0,1000
DRL-MADRL-NGC,46,14,16.513474978811136,0.5263246407771334,88.0,1000
DRL-MADRL-NGC,46,15,17.959760568907623,2.345394599450297,89.4,1000
DRL-MADRL-NGC,46,16,20.97392875729234,2.653008811554448,87.3,1000
DRL-MADRL-NGC,46,17,18.61611227524468,0.7184522994804435,89.3,1000
DRL-MADRL-NGC,46,18,20.46365347288081,1.736788369856345,89.7,1000
DRL-MADRL-NGC,46,19,19.59421918209951,1.4975069484790602,88.3,1000
DRL-MADRL-NGC,46,20,18.692667697229844,0.7418183772761213,88.2,1000
DRL-MADRL-NGC,46,21,20.7185135943392,5.32768873895661,89.60000000000001,1000
DRL-MADRL-NGC,46,22,20.63239566152184,2.037749682219343,89.0,1000
DRL-MADRL-NGC,46,23,22.33880620982368,3.2662622629817317,89.2,1000
DRL-MADRL-NGC,46,24,19.29927077956338,1.6303549447609647,89.3,1000
DRL-MADRL-NGC,46,25,21.307155809487252,6.457932947619449,88.9,1000
DRL-MADRL-NGC,46,26,19.65008330709905,7.459584568844307,88.77755511022045,998
DRL-MADRL-NGC,46,27,20.27299071907688,1.9820045655064225,89.8,1000
DRL-MADRL-NGC,46,28,20.554850927598768,2.4769091805404844,87.9,1000
DRL-MADRL-NGC,46,29,18.132320015894713,1.210632019993118,89.5,1000
DRL-MADRL-NRS,42,0,19.363807426411977,1.5974250464490773,90.0,1000
DRL-MADRL-NRS,42,1,18.579981525564882,1.8813608277438858,90.5,1000
DRL-MADRL-NRS,42,2,17.16469924405884,0.8367677473528575,89.9,1000
DRL-MADRL-NRS,42,3,19.35019068173961,2.0592764821883103,90.3,1000
DRL-MADRL-NRS,42,4,18.852376770800614,1.4598882950178826,89.1,1000
DRL-MADRL-NRS,42,5,18.02311867534692,1.0043226983770075,90.4,1000
DRL-MADRL-NRS,42,6,17.90104339954004,0.6433586417979313,90.60000000000001,1000
DRL-MADRL-NRS,42,7,21.027884368944715,3.387168381664131,89.60000000000001,1000
DRL-MADRL-NRS,42,8,20.903654072784818,3.7937266799035054,92.5,1000
DRL-MADRL-NRS,42,9,19.469634269174563,3.5242789671717754,92.2,1000
DRL-MADRL-NRS,42,10,19.093642192977484,1.4541595080000045,89.9,1000
DRL-MADRL-NRS,42,11,18.532393161482652,2.4379413400523497,93.0,1000
DRL-MADRL-NRS,42,12,19.291325847059937,1.178780117431071,91.4,1000
DRL-MADRL-NRS,42,13,17.58607843210965,0.8681940419422812,91.10000000000001,1000
DRL-MADRL-NRS,42,14,19.37592883909215,1.6787749914013481,91.60000000000001,1000
DRL-MADRL-NRS,42,15,19.36347579415746,1.4926955941211033,89.60000000000001,1000
DRL-MADRL-NRS,42,16,18.013566271746253,1.2067298329161866,91.7,1000
DRL-MADRL-NRS,42,17,21.076418292232987,3.8912588190975574,91.8,1000
DRL-MADRL-NRS,42,18,22.113046623456952,2.6131521721148863,91.3,1000
DRL-MADRL-NRS,42,19,16.145528524443947,1.0019776158681621,94.0,1000
DRL-MADRL-NRS,42,20,18.723636827113715,0.9902342493907632,91.60000000000001,1000
DRL-MADRL-NRS,42,21,18.58792315671505,2.3308874845958516,92.9,1000
DRL-MADRL-NRS,42,22,18.375899991435066,0.679408750316452,91.3,1000
DRL-MADRL-NRS,42,23,18.185472937371813,0.84863203488297,91.60000000000001,1000
DRL-MADRL-NRS,42,24,19.715218329032453,2.667357768410435,89.0,1000
DRL-MADRL-NRS,42,25,20.322626336881342,3.389087352148841,92.10000000000001,1000
DRL-MADRL-NRS,42,26,18.839518854337115,1.6014210722738516,90.10000000000001,1000
DRL-MADRL-NRS,42,27,18.716639418692772,1.5280836964928974,91.3,1000
DRL-MADRL-NRS,42,28,17.443548577037333,1.2667011433183004,91.7,1000
DRL-MADRL-NRS,42,29,19.229639537291487,2.3849536873404604,91.2,1000
DRL-MADRL-NRS,43,0,18.463047233235578,0.862581603038499,90.8,1000
DRL-MADRL-NRS,43,1,18.382500285436702,2.1208295273554603,89.5,1000
DRL-MADRL-NRS,43,2,20.870711188782153,1.2978246687395174,89.5,1000
DRL-MADRL-NRS,43,3,18.311451450013212,2.105455419778482,90.3,1000
DRL-MADRL-NRS,43,4,18.822680273569958,2.112870316225164,91.7,1000
DRL-MADRL-NRS,43,5,17.365248621365335,0.8278225073210592,90.0,1000
DRL-MADRL-NRS,43,6,18.694175156136566,1.3611779082957,91.8,1000
DRL-MADRL-NRS,43,7,18.285819324691392,1.7996102224414012,90.4,1000
DRL-MADRL-NRS,43,8,20.360427795596333,2.2704666222884975,91.0,1000
DRL-MADRL-NRS,43,9,19.194895616427655,1.185513596673061,88.6,1000
DRL-MADRL-NRS,43,10,20.723210235023384,4.260575641280865,90.9,1000
DRL-MADRL-NRS,43,11,17.745939179469385,1.652989453470319,89.8,1000
DRL-MADRL-NRS,43,12,20.1549152832231,1.8915428648367294,87.1,1000
DRL-MADRL-NRS,43,13,19.95102015072786,1.8201187092189277,90.4,1000
DRL-MADRL-NRS,43,14,18.351391505041565,0.9285547425797539,89.2,1000
DRL-MADRL-NRS,43,15,21.174218880443192,7.099759278172417,91.0,1000
DRL-MADRL-NRS,43,16,19.33997589304869,1.229507107492024,90.7,1000
DRL-MADRL-NRS,43,17,19.644948848392733,3.6180416351592344,91.2,1000
DRL-MADRL-NRS,43,18,18.701165468909817,1.3486660977840215,90.2,1000
DRL-MADRL-NRS,43,19,17.092008675322145,0.5628904745615821,89.4,1000
DRL-MADRL-NRS,43,20,19.0435663803358,1.9088486296034242,88.9,1000
DRL-MADRL-NRS,43,21,21.58402842198281,1.4499956450960145,89.9,1000
